ResponseId,SexOrient,SexOrient_7_TEXT,HeteroHomo,RelOrient,NumPartners,NumCohabitPart,Nonmonogamy Attitude_1,Nonmonogamy Attitude_2,Nonmonogamy Attitude_3,Nonmonogamy Attitude_4,Nonmonogamy Attitude_5,Nonmonogamy Attitude_6,Nonmonogamy Attitude_7,Nonmonogamy Attitude_8,Q137_1,Q137_2,Q137_3,Q137_4,Q137_5,Q137_6,Q137_7,Q138,Q141,Q142,Q143,Q144,Q145,Q146,Q147,Q148,Q149,Q150,Q151,Q152,Q153,Q154,Q155,Q156,Q157,Q158,Q159,Q160,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168,Q169,Q170,Q171,Q172,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Gender,RelOrient
R_3qUk7LhjwSbCu5I,4,,3,1,1,1,2,1,3,5,4,1,1,1,1,1,4,7,2,1,1,3,4,4,3,4,4,4,5,5,4,3,2,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7umc4APa2ERR4yd,1,,1,1,2,1,7,1,7,4,1,1,1,1,2,5,1,5,5,4,4,4,4,5,2,1,1,3,4,2,4,4,4,4,3,5,4,3,4,5,5,4,4,5,5,5,5,5,4,5,5,1,2,3,3,1,2,3,2,4,4,3,3,2,2,3,4,3,5,4,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5FJ33i54hcJXl8D,1,,1,1,1,1,4,1,7,7,1,1,1,1,1,1,7,1,1,1,1,5,4,2,5,4,4,4,3,5,2,3,3,4,4,2,3,3,1,5,4,4,1,4,2,2,4,4,4,5,1,5,1,1,1,1,1,1,1,2,1,1,2,3,3,5,5,1,2,3,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_53vEnLDiZrkIgay,2,,6,1,1,1,7,5,7,7,3,2,5,1,1,1,1,1,1,1,1,4,4,4,5,3,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,2,3,4,3,4,4,2,3,3,3,3,3,3,2,3,4,3,2,3,3,4,4,4,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2En0qJogcaE4YpC,4,,4,1,2,3,1,1,5,7,3,3,2,1,1,2,5,2,2,2,1,5,3,1,4,4,4,4,5,4,3,4,1,2,4,4,3,2,4,4,4,2,1,2,3,2,1,2,1,3,1,4,4,5,2,1,1,2,2,2,1,4,4,5,4,5,2,4,5,3,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7MhAd0Cu3ocndqJ,1,,1,,5,3,4,4,4,4,4,4,4,4,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2cSNOVVVygP6hmU,1,,1,1,1,1,6,3,6,7,2,2,3,1,2,3,7,3,3,2,1,4,4,3,4,5,2,4,4,4,4,4,5,4,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,1,1,2,3,2,2,2,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_28MSRosh1TmR5wl,1,,1,1,2,1,4,4,3,3,5,5,4,4,3,5,5,4,3,3,4,2,4,4,3,2,2,3,3,2,3,2,2,3,2,2,3,4,4,3,3,4,4,4,4,3,3,3,3,2,2,2,3,4,4,3,3,3,3,3,4,4,2,2,2,3,3,4,4,3,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_6ZId0pQprPZw8kw,1,,1,1,2,1,3,1,6,6,4,2,2,2,2,5,6,3,6,2,1,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,3,4,3,4,4,4,3,3,3,4,3,2,2,3,2,3,2,2,3,1,3,1,1,2,2,3,3,3,3,4,4,4,5,3,4,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3zJfI0HNCUOOkUh,1,,1,1,3,1,1,1,7,7,5,1,1,1,1,1,4,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3v2H1pq7FShMYTn,1,,1,1,2,1,5,1,7,7,5,1,1,1,1,1,7,1,1,1,1,4,4,5,4,4,4,4,4,5,4,4,5,5,5,5,4,4,2,4,4,4,4,5,5,5,5,5,5,4,5,4,5,5,3,4,4,4,5,5,4,5,5,5,5,5,5,5,4,5,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7ANEwsLRqUIbSK1,1,,1,1,1,1,1,4,6,3,4,2,5,3,2,5,3,5,6,4,3,4,5,4,4,5,4,5,5,5,5,3,4,3,3,5,4,4,5,3,4,5,4,4,5,5,5,5,4,3,5,4,5,5,4,5,5,5,5,5,3,5,4,5,5,4,4,5,4,5,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_14JEsHuDtn095fP,1,,1,1,1,1,4,1,6,6,4,2,2,1,1,1,6,1,3,1,1,3,4,3,3,3,3,4,3,4,4,3,2,2,3,3,3,3,2,4,4,4,4,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,3,2,1,3,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5rv1RaOdgSAavti,1,,1,1,6,2,4,1,7,4,5,1,1,1,2,4,7,7,5,1,1,4,4,4,4,2,2,4,3,4,4,4,3,3,4,4,4,3,3,4,4,4,4,4,4,3,5,5,3,3,3,4,3,4,4,4,3,4,4,3,3,4,5,4,5,3,4,4,4,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1QDY9dp7hGGEMW3,1,,1,1,2,1,4,4,4,4,4,4,4,4,5,7,2,3,2,2,2,2,2,3,3,2,2,2,3,3,2,3,4,3,3,2,3,3,3,3,2,3,3,3,2,3,2,5,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,4,3,3,3,2,3,3,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5HCaFwQF4GaLgNN,1,,1,1,1,1,1,1,7,4,1,1,1,7,1,1,7,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5wErfKesVAnrxNT,1,,2,1,2,1,3,2,6,6,3,2,2,2,3,5,2,5,2,2,2,4,2,4,4,4,2,3,4,4,4,3,2,2,4,4,3,4,2,3,3,3,3,2,4,2,2,4,2,2,2,2,2,4,4,2,4,4,3,4,3,4,3,2,4,1,3,2,2,2,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5gScsjovnWuoTap,4,,4,1,2,1,1,1,6,7,7,7,7,1,3,3,3,1,2,1,1,5,5,3,4,4,4,5,2,1,4,5,2,2,2,5,5,4,2,5,5,4,5,2,4,3,1,1,4,1,4,5,5,4,2,1,4,1,1,4,4,2,5,5,5,5,5,4,5,5,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1GJFQWDentKG9ak,4,,2,1,2,2,6,4,7,5,5,2,2,4,2,5,7,1,5,1,1,4,4,4,2,3,2,4,3,4,3,4,2,1,4,2,2,3,2,2,4,5,3,4,4,4,2,3,2,4,2,3,1,1,1,1,1,2,1,1,1,1,5,4,5,5,4,4,4,4,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7gMHu8kxuuWNo5Z,1,,1,1,1,2,6,1,7,6,5,1,1,1,3,4,5,5,4,2,2,3,4,4,3,4,3,4,4,4,5,4,2,3,3,4,4,4,4,5,4,4,4,5,5,4,4,3,4,3,3,4,3,2,3,2,1,1,1,3,1,2,4,3,3,4,3,3,5,5,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3G1TnrWq6f8qfZa,1,,1,1,1,1,5,5,5,3,5,5,5,1,1,1,1,1,1,1,1,5,4,5,4,5,4,5,5,4,4,4,2,3,4,5,3,4,5,4,4,4,5,3,4,5,4,3,4,3,5,2,4,4,3,5,2,5,4,4,2,4,5,3,3,4,4,4,4,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1iL6FhHW6AI9jk2,7,queer,3,3,2,1,1,7,4,4,6,4,6,5,1,2,7,6,6,4,1,2,4,3,2,4,3,4,4,4,4,5,1,1,4,4,4,2,2,2,5,4,3,5,4,2,1,2,4,2,1,1,1,2,2,1,5,5,3,2,4,5,5,5,5,4,5,4,5,5,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1Lnu3aLMzCvZZPU,3,,7,"1,6",1,1,4,1,5,5,3,4,4,4,1,1,1,1,1,1,1,3,3,2,3,2,2,2,2,2,2,2,2,3,3,4,3,3,4,3,3,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1xcSzYfRllhaBRT,2,,6,1,1,1,7,1,7,7,5,4,4,7,1,1,7,2,2,1,1,4,3,4,3,4,3,4,3,4,3,4,4,4,2,4,4,3,2,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,2,2,3,3,2,3,3,3,3,3,3,4,4,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,6"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7imMRQOFLOjFcLc,1,,3,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3kmTasdeOBW8zMl,1,,1,1,1,1,5,3,5,6,4,2,2,1,1,4,5,1,1,1,1,4,3,4,3,3,3,2,4,4,2,2,1,1,2,5,4,2,4,2,4,2,3,5,4,3,2,2,2,4,5,2,4,3,2,4,3,3,4,5,3,2,2,3,5,2,3,4,3,2,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7yq4v0qRa8Uq5Up,1,,1,1,2,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,3,4,4,4,3,4,4,3,3,3,3,3,4,4,4,4,3,3,4,3,3,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,3,3,3,4,4,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3fBus9LZxlx2Rvw,1,,1,1,2,1,1,3,7,5,4,2,1,2,3,1,7,7,1,1,1,4,5,4,2,2,3,2,4,5,1,5,3,3,3,4,4,2,4,4,2,2,2,3,4,4,4,2,4,2,3,2,4,1,1,1,2,1,1,2,2,2,3,3,2,2,5,2,2,2,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2rvef4lfxXfIu8F,5,,4,4,2,2,1,7,4,4,6,6,7,6,1,1,6,1,1,1,1,4,4,4,2,3,2,4,3,2,3,4,2,2,4,4,2,4,2,4,4,4,3,3,2,3,2,2,2,1,1,1,1,3,1,1,4,1,1,1,5,2,5,4,5,3,2,4,4,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1QJGWXcVmIXmOQG,1,,1,1,1,1,7,1,7,7,1,1,1,1,1,1,7,1,1,1,1,2,4,4,4,4,4,4,4,2,4,4,1,1,1,2,2,2,4,4,4,4,2,1,1,2,1,3,2,4,2,2,4,1,5,4,2,4,5,5,3,2,2,2,2,4,5,4,2,2,4,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5PnLcC0TC6kxbKp,1,,1,1,1,1,7,1,7,7,1,1,1,1,1,1,1,1,1,1,1,2,3,2,4,4,4,4,4,2,4,4,5,4,2,2,2,2,2,5,4,4,4,5,4,4,4,2,2,2,3,4,4,2,4,2,1,2,1,2,1,2,2,2,4,5,4,2,4,4,2,3,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_57D7b8LvqcKUzji,1,,1,1,2,1,6,1,7,6,3,1,1,1,1,1,6,4,1,1,1,4,4,3,4,4,4,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,4,2,3,2,2,2,3,2,3,3,3,3,3,2,2,3,2,3,3,2,4,3,3,3,3,3,3,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5G1E5yS42RDhTod,1,,1,1,1,1,7,1,7,7,1,1,1,1,1,1,7,7,1,1,1,4,5,5,5,5,5,5,5,3,3,5,3,3,5,5,5,4,3,5,5,5,3,2,2,2,2,3,3,3,3,3,1,3,1,1,5,1,1,1,4,1,3,2,4,5,5,3,5,5,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5khWpjVa1XlD03L,1,,1,1,2,1,3,1,6,6,3,3,1,1,1,1,7,1,1,1,1,3,4,4,4,4,4,5,5,4,4,3,3,5,3,3,3,3,3,5,3,4,4,5,5,5,5,5,5,5,5,2,4,5,3,4,4,4,5,3,3,4,5,5,5,5,5,5,5,5,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3X1bvzn4Bhzprf0,1,,1,1,1,1,6,5,5,6,6,7,7,6,4,5,4,5,5,5,5,4,4,3,3,4,4,4,4,3,3,4,4,4,3,3,4,2,4,4,4,3,4,4,3,3,3,2,2,4,4,3,3,4,4,4,4,3,3,3,3,4,4,4,3,3,4,4,5,5,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5gT6K265tEi4POo,1,,2,6,2,1,1,1,1,1,1,1,1,1,1,6,2,2,1,1,7,1,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1nVQLdAgqq1CE3s,1,,1,1,1,1,7,1,7,7,1,1,1,1,1,1,7,1,2,1,1,4,4,4,3,5,5,5,4,4,3,4,5,5,5,5,4,4,5,3,4,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,3,5,5,5,5,5,3,5,5,5,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7i0MEFnmgrZgUff,1,,1,1,1,1,7,1,7,7,1,1,1,1,1,1,7,1,1,1,1,4,5,4,2,4,4,4,5,2,4,4,2,2,2,4,4,2,5,5,5,4,2,2,2,2,2,2,4,2,2,2,4,2,2,1,1,1,1,4,2,1,1,1,1,1,1,1,5,5,5,2,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1RfkkJgXcztn5t2,1,,2,1,2,1,7,1,7,5,5,2,3,2,1,1,6,1,2,1,1,4,2,2,1,1,2,4,4,5,3,3,5,5,4,4,4,4,5,5,4,4,5,5,5,5,4,4,4,2,4,2,3,1,3,3,3,2,1,4,2,1,3,3,4,4,4,2,5,5,5,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5GBbnSdXbnM6bUC,1,,2,1,1,1,3,2,6,4,4,2,1,1,2,5,5,5,5,2,3,4,4,4,3,4,3,5,5,4,4,2,2,2,2,5,4,5,4,4,5,4,4,3,2,2,2,3,3,2,4,4,2,2,4,2,1,1,1,2,1,1,4,3,1,3,2,2,4,4,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7gAvBdeP9ZEyPUd,1,,1,1,2,1,7,1,7,7,1,1,1,1,1,1,7,1,1,1,1,4,2,4,3,4,4,4,4,5,3,2,3,4,4,3,3,4,2,5,4,3,3,2,2,3,2,4,3,2,1,3,3,4,4,4,4,3,4,4,4,3,2,3,3,4,3,4,4,2,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2JxiWeYudv8xn8E,4,,2,1,1,1,7,1,7,7,1,1,1,1,1,2,6,1,6,1,1,3,3,2,5,5,5,2,3,4,2,4,5,5,3,5,5,5,5,5,2,2,3,1,2,2,2,4,4,3,1,5,5,1,1,1,1,1,1,2,2,1,5,5,5,5,5,4,5,5,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7K9Wb9Eirua73KM,1,,1,1,2,1,3,7,4,2,6,1,1,1,1,1,1,2,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3s5umHeOKKSEuak,3,,4,1,1,2,5,4,5,5,5,3,4,5,6,5,5,4,5,4,3,4,4,3,3,4,3,3,3,3,3,3,4,3,2,2,3,4,3,3,3,3,4,4,4,3,3,3,4,4,3,3,4,3,3,4,4,3,3,4,3,3,3,3,3,4,4,3,3,3,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_6AyD5ezhQiViaFH,1,,1,1,2,1,7,1,7,7,1,1,1,1,1,1,7,1,1,1,1,5,5,3,4,2,1,1,4,4,4,2,4,2,2,4,2,4,4,4,4,2,4,1,1,1,1,5,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,5,5,1,4,1,4,4,5,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3ExW8icuugEIFoM,1,,2,1,2,1,6,1,6,6,5,6,2,1,7,5,4,1,2,1,7,5,4,5,4,5,4,4,4,5,2,4,2,2,4,4,4,4,5,4,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,4,4,4,5,5,5,5,5,5,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3QFc9MBDTprtr0O,1,,1,1,2,1,7,1,7,7,1,1,1,1,1,1,7,1,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,2,3,2,4,2,1,1,1,1,4,3,1,1,1,2,1,1,1,4,1,1,4,4,1,3,3,4,5,4,4,4,2,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7aLEnfREU09nuDD,1,,1,1,2,1,7,2,7,7,1,1,1,1,1,1,4,1,1,1,1,4,3,4,3,2,3,4,3,4,4,3,3,4,2,3,3,2,4,3,2,2,4,3,4,2,2,2,4,3,3,2,4,2,2,1,2,1,2,3,2,2,4,4,4,3,3,3,2,2,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1sc4dUe6jeOq6Te,1,,1,1,1,1,6,1,7,7,2,1,2,1,2,2,6,4,3,2,1,3,4,2,4,4,4,3,4,5,5,4,1,1,1,2,4,3,2,2,4,4,4,1,1,1,1,1,2,1,1,3,1,1,4,1,3,3,1,1,2,1,3,3,4,5,5,2,3,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3CxKvoJwU6DzjoA,1,,1,1,1,1,4,5,4,3,5,4,4,5,1,1,7,1,1,1,1,3,4,3,4,2,4,4,3,3,4,3,3,2,2,4,4,3,4,3,3,4,4,3,3,2,4,4,2,3,2,2,4,4,2,2,3,4,3,3,2,4,2,3,4,2,2,3,4,3,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
